Source,Relation,Target
IGF1R,involved_in(Reactome),Infectious disease
IGF1R,involved_in(Reactome),ESR-mediated signaling
IGF1R,involved_in(Reactome),Signaling by Nuclear Receptors
IGF1R,involved_in(Reactome),Signaling by Receptor Tyrosine Kinases
IGF1R,involved_in(Reactome),Extra-nuclear estrogen signaling
IGF1R,involved_in(Reactome),Respiratory Syncytial Virus Infection Pathway
IGF1R,involved_in(Reactome),Respiratory syncytial virus (RSV) attachment and entry
IGF1R,involved_in(Reactome),Viral Infection Pathways
IGF2BP1,involved_in(Reactome),Signal Transduction
IGF2BP1,involved_in(Reactome),Insulin-like Growth Factor-2 mRNA Binding Proteins (IGF2BPs/IMPs/VICKZs) bind RNA
IGF2BP1,involved_in(Reactome),MAPK family signaling cascades
IGF2BP1,involved_in(Reactome),MAPK6/MAPK4 signaling
IGF2BP1,involved_in(Reactome),Metabolism of RNA
IGFBP2,involved_in(Reactome),Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)
IGFBP2,involved_in(Reactome),Metabolism of proteins
IGFBP6,involved_in(Reactome),Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)
IGFBP6,involved_in(Reactome),Metabolism of proteins
IL10,involved_in(Reactome),Cytokine Signaling in Immune system
IL10,involved_in(Reactome),Disease
IL10,involved_in(Reactome),Immune System
IL10,involved_in(Reactome),Interleukin-12 family signaling
IL10,involved_in(Reactome),Signaling by Interleukins
IL10,involved_in(Reactome),Diseases of signal transduction by growth factor receptors and second messengers
IL10,involved_in(Reactome),Infectious disease
IL10,involved_in(Reactome),Interleukin-10 signaling
IL10,involved_in(Reactome),Interleukin-4 and Interleukin-13 signaling
IL10,involved_in(Reactome),Gene and protein expression by JAK-STAT signaling after Interleukin-12 stimulation
IL10,involved_in(Reactome),Interleukin-12 signaling
IL10,involved_in(Reactome),Leishmania infection
IL10,involved_in(Reactome),CD163 mediating an anti-inflammatory response
IL10,involved_in(Reactome),Anti-inflammatory response favouring Leishmania parasite infection
IL10,involved_in(Reactome),FCGR3A-mediated IL10 synthesis
IL10,involved_in(Reactome),Leishmania parasite growth and survival
IL10,involved_in(Reactome),Signaling by ALK in cancer
IL10,involved_in(Reactome),Signaling by ALK fusions and activated point mutants
IL10,involved_in(Reactome),Parasitic Infection Pathways
IL11RA,involved_in(Reactome),Cytokine Signaling in Immune system
IL11RA,involved_in(Reactome),Immune System
IL11RA,involved_in(Reactome),Signaling by Interleukins
IL11RA,involved_in(Reactome),Interleukin-6 family signaling
IL11RA,involved_in(Reactome),IL-6-type cytokine receptor ligand interactions
IL2,involved_in(Reactome),Cytokine Signaling in Immune system
IL2,involved_in(Reactome),Signal Transduction
IL2,involved_in(Reactome),Immune System
IL2,involved_in(Reactome),Generic Transcription Pathway
IL2,involved_in(Reactome),Signaling by Interleukins
IL2,involved_in(Reactome),Interleukin-2 family signaling
IL2,involved_in(Reactome),"Interleukin-3, Interleukin-5 and GM-CSF signaling"
IL2,involved_in(Reactome),RAF/MAP kinase cascade
IL2,involved_in(Reactome),MAPK family signaling cascades
IL2,involved_in(Reactome),MAPK1/MAPK3 signaling
IL2,involved_in(Reactome),RNA Polymerase II Transcription
IL2,involved_in(Reactome),Gene expression (Transcription)
IL2,involved_in(Reactome),RUNX1 and FOXP3 control the development of regulatory T lymphocytes (Tregs)
IL2,involved_in(Reactome),Transcriptional regulation by RUNX1
IL2,involved_in(Reactome),Interleukin-2 signaling
IL2,involved_in(Reactome),Interleukin receptor SHC signaling
IL2RG,involved_in(Reactome),Interleukin-7 signaling
IL2RG,involved_in(Reactome),Cytokine Signaling in Immune system
IL2RG,involved_in(Reactome),Signal Transduction
IL2RG,involved_in(Reactome),Immune System
IL2RG,involved_in(Reactome),Signaling by ALK
IL2RG,involved_in(Reactome),Signaling by Interleukins
IL2RG,involved_in(Reactome),Interleukin-2 family signaling
IL2RG,involved_in(Reactome),"Interleukin-3, Interleukin-5 and GM-CSF signaling"
IL2RG,involved_in(Reactome),RAF/MAP kinase cascade
IL2RG,involved_in(Reactome),MAPK family signaling cascades
IL2RG,involved_in(Reactome),MAPK1/MAPK3 signaling
IL2RG,involved_in(Reactome),Interleukin-4 and Interleukin-13 signaling
IL2RG,involved_in(Reactome),Interleukin-15 signaling
IL2RG,involved_in(Reactome),Interleukin-9 signaling
IL2RG,involved_in(Reactome),Signaling by Receptor Tyrosine Kinases
IL2RG,involved_in(Reactome),Interleukin-2 signaling
IL2RG,involved_in(Reactome),Interleukin-21 signaling
IL2RG,involved_in(Reactome),Interleukin receptor SHC signaling
IL2RG,involved_in(Reactome),STAT3 nuclear events downstream of ALK signaling
IL6,involved_in(Reactome),Interleukin-6 signaling
IL6,involved_in(Reactome),MAPK3 (ERK1) activation
IL6,involved_in(Reactome),RAF-independent MAPK1/3 activation
IL6,involved_in(Reactome),MAPK1 (ERK2) activation
IL6,involved_in(Reactome),Cytokine Signaling in Immune system
IL6,involved_in(Reactome),Signal Transduction
IL6,involved_in(Reactome),Disease
IL6,involved_in(Reactome),Immune System
IL6,involved_in(Reactome),Generic Transcription Pathway
IL6,involved_in(Reactome),Cellular responses to stress
IL6,involved_in(Reactome),Senescence-Associated Secretory Phenotype (SASP)
IL6,involved_in(Reactome),Cellular Senescence
IL6,involved_in(Reactome),Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)
IL6,involved_in(Reactome),Metabolism of proteins
IL6,involved_in(Reactome),Signaling by Interleukins
IL6,involved_in(Reactome),Infectious disease
IL6,involved_in(Reactome),MAPK family signaling cascades
IL6,involved_in(Reactome),MAPK1/MAPK3 signaling
IL6,involved_in(Reactome),Post-translational protein modification
IL6,involved_in(Reactome),Interleukin-6 family signaling
IL6,involved_in(Reactome),Interleukin-10 signaling
IL6,involved_in(Reactome),Interleukin-4 and Interleukin-13 signaling
IL6,involved_in(Reactome),RNA Polymerase II Transcription
IL6,involved_in(Reactome),Gene expression (Transcription)
IL6,involved_in(Reactome),Transcriptional Regulation by VENTX
IL6,involved_in(Reactome),Cellular responses to stimuli
IL6,involved_in(Reactome),Post-translational protein phosphorylation
IL6,involved_in(Reactome),Leishmania infection
IL6,involved_in(Reactome),ADORA2B mediated anti-inflammatory cytokines production
IL6,involved_in(Reactome),CD163 mediating an anti-inflammatory response
IL6,involved_in(Reactome),Anti-inflammatory response favouring Leishmania parasite infection
IL6,involved_in(Reactome),Leishmania parasite growth and survival
IL6,involved_in(Reactome),Parasitic Infection Pathways
ILF2,involved_in(Reactome),Antiviral mechanism by IFN-stimulated genes
ILF2,involved_in(Reactome),Cytokine Signaling in Immune system
ILF2,involved_in(Reactome),Innate Immune System
ILF2,involved_in(Reactome),Immune System
ILF2,involved_in(Reactome),Neutrophil degranulation
ILF2,involved_in(Reactome),Interferon Signaling
ILF2,involved_in(Reactome),PKR-mediated signaling
ILF3,involved_in(Reactome),Antiviral mechanism by IFN-stimulated genes
ILF3,involved_in(Reactome),Cytokine Signaling in Immune system
ILF3,involved_in(Reactome),Cell-Cell communication
ILF3,involved_in(Reactome),Immune System
ILF3,involved_in(Reactome),Adherens junctions interactions
ILF3,involved_in(Reactome),Cell-cell junction organization
ILF3,involved_in(Reactome),Cell junction organization
ILF3,involved_in(Reactome),Interferon Signaling
ILF3,involved_in(Reactome),Regulation of CDH11 Expression and Function
ILF3,involved_in(Reactome),Regulation of Homotypic Cell-Cell Adhesion
ILF3,involved_in(Reactome),Regulation of CDH11 gene transcription
ILF3,involved_in(Reactome),Regulation of Expression and Function of Type II Classical Cadherins
ILF3,involved_in(Reactome),PKR-mediated signaling
IMPACT,involved_in(Reactome),Cellular responses to stress
IMPACT,involved_in(Reactome),Cellular responses to stimuli
IMPACT,involved_in(Reactome),Response of EIF2AK4 (GCN2) to amino acid deficiency
IMPACT,involved_in(Reactome),Cellular response to starvation
INPP5E,involved_in(Reactome),Metabolism
INPP5E,involved_in(Reactome),PI Metabolism
INPP5E,involved_in(Reactome),Phospholipid metabolism
INPP5E,involved_in(Reactome),Synthesis of PIPs at the Golgi membrane
INPP5E,involved_in(Reactome),Organelle biogenesis and maintenance
INPP5E,involved_in(Reactome),Metabolism of lipids
INPP5E,involved_in(Reactome),Cilium Assembly
INPP5E,involved_in(Reactome),Cargo trafficking to the periciliary membrane
INPP5E,involved_in(Reactome),ARL13B-mediated ciliary trafficking of INPP5E
IQGAP1,involved_in(Reactome),Metabolism
IQGAP1,involved_in(Reactome),Cell-Cell communication
IQGAP1,involved_in(Reactome),Signal Transduction
IQGAP1,involved_in(Reactome),Integration of energy metabolism
IQGAP1,involved_in(Reactome),Disease
IQGAP1,involved_in(Reactome),Innate Immune System
IQGAP1,involved_in(Reactome),Immune System
IQGAP1,involved_in(Reactome),Signaling by Rho GTPases
IQGAP1,involved_in(Reactome),RHO GTPase Effectors
IQGAP1,involved_in(Reactome),Nephrin family interactions
IQGAP1,involved_in(Reactome),Glucagon-like Peptide-1 (GLP1) regulates insulin secretion
IQGAP1,involved_in(Reactome),Regulation of insulin secretion
IQGAP1,involved_in(Reactome),RHO GTPases activate IQGAPs
IQGAP1,involved_in(Reactome),Diseases of signal transduction by growth factor receptors and second messengers
IQGAP1,involved_in(Reactome),RAF/MAP kinase cascade
IQGAP1,involved_in(Reactome),MAP2K and MAPK activation
IQGAP1,involved_in(Reactome),MAPK family signaling cascades
IQGAP1,involved_in(Reactome),MAPK1/MAPK3 signaling
IQGAP1,involved_in(Reactome),Neutrophil degranulation
IQGAP1,involved_in(Reactome),Signaling by moderate kinase activity BRAF mutants
IQGAP1,involved_in(Reactome),Signaling by high-kinase activity BRAF mutants
IQGAP1,involved_in(Reactome),Signaling by RAS mutants
IQGAP1,involved_in(Reactome),Signaling by BRAF and RAF1 fusions
IQGAP1,involved_in(Reactome),Paradoxical activation of RAF signaling by kinase inactive BRAF
IQGAP1,involved_in(Reactome),Oncogenic MAPK signaling
IQGAP1,involved_in(Reactome),RHOA GTPase cycle
IQGAP1,involved_in(Reactome),RHO GTPase cycle
IQGAP1,involved_in(Reactome),RHOC GTPase cycle
IQGAP1,involved_in(Reactome),CDC42 GTPase cycle
IQGAP1,involved_in(Reactome),RAC1 GTPase cycle
IQGAP1,involved_in(Reactome),RAC2 GTPase cycle
IQGAP1,involved_in(Reactome),RHOQ GTPase cycle
IQGAP1,involved_in(Reactome),RHOU GTPase cycle
IQGAP1,involved_in(Reactome),RHOV GTPase cycle
IQGAP1,involved_in(Reactome),Signaling downstream of RAS mutants
IQGAP1,involved_in(Reactome),Signaling by RAF1 mutants
IQGAP1,involved_in(Reactome),"Signaling by Rho GTPases, Miro GTPases and RHOBTB3"
IRAK4,involved_in(Reactome),PIP3 activates AKT signaling
IRAK4,involved_in(Reactome),Cytokine Signaling in Immune system
IRAK4,involved_in(Reactome),Signal Transduction
IRAK4,involved_in(Reactome),Disease
IRAK4,involved_in(Reactome),Toll Like Receptor 4 (TLR4) Cascade
IRAK4,involved_in(Reactome),MyD88:MAL(TIRAP) cascade initiated on plasma membrane
IRAK4,involved_in(Reactome),Toll Like Receptor 9 (TLR9) Cascade
IRAK4,involved_in(Reactome),Toll Like Receptor 10 (TLR10) Cascade
IRAK4,involved_in(Reactome),Toll Like Receptor 5 (TLR5) Cascade
IRAK4,involved_in(Reactome),Toll Like Receptor TLR1:TLR2 Cascade
IRAK4,involved_in(Reactome),Toll Like Receptor 7/8 (TLR7/8) Cascade
IRAK4,involved_in(Reactome),Toll Like Receptor TLR6:TLR2 Cascade
IRAK4,involved_in(Reactome),Innate Immune System
IRAK4,involved_in(Reactome),Immune System
IRAK4,involved_in(Reactome),Toll-like Receptor Cascades
IRAK4,involved_in(Reactome),Toll Like Receptor 2 (TLR2) Cascade
IRAK4,involved_in(Reactome),Negative regulation of the PI3K/AKT network
IRAK4,involved_in(Reactome),Interleukin-1 family signaling
IRAK4,involved_in(Reactome),Signaling by Interleukins
IRAK4,involved_in(Reactome),Diseases of Immune System
IRAK4,involved_in(Reactome),Diseases associated with the TLR signaling cascade
IRAK4,involved_in(Reactome),IRAK4 deficiency (TLR5)
IRAK4,involved_in(Reactome),IRAK4 deficiency (TLR2/4)
IRAK4,involved_in(Reactome),"PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling"
IRAK4,involved_in(Reactome),Intracellular signaling by second messengers
IRAK4,involved_in(Reactome),Interleukin-1 signaling
IRAK4,involved_in(Reactome),TRAF6 mediated IRF7 activation in TLR7/8 or 9 signaling
IRAK4,involved_in(Reactome),TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation
IRAK4,involved_in(Reactome),MyD88 dependent cascade initiated on endosome
IRAK4,involved_in(Reactome),MyD88 cascade initiated on plasma membrane
IRF1,involved_in(Reactome),Hemostasis
IRF1,involved_in(Reactome),Cytokine Signaling in Immune system
IRF1,involved_in(Reactome),Immune System
IRF1,involved_in(Reactome),Regulated Necrosis
IRF1,involved_in(Reactome),Programmed Cell Death
IRF1,involved_in(Reactome),Pyroptosis
IRF1,involved_in(Reactome),Interferon gamma signaling
IRF1,involved_in(Reactome),Interferon alpha/beta signaling
IRF1,involved_in(Reactome),Interferon Signaling
IRF1,involved_in(Reactome),Factors involved in megakaryocyte development and platelet production
IRF3,involved_in(Reactome),ISG15 antiviral mechanism
IRF3,involved_in(Reactome),Antiviral mechanism by IFN-stimulated genes
IRF3,involved_in(Reactome),Cytokine Signaling in Immune system
IRF3,involved_in(Reactome),ZBP1(DAI) mediated induction of type I IFNs
IRF3,involved_in(Reactome),IRF3 mediated activation of type 1 IFN
IRF3,involved_in(Reactome),Disease
IRF3,involved_in(Reactome),Toll Like Receptor 4 (TLR4) Cascade
IRF3,involved_in(Reactome),MyD88-independent TLR4 cascade 
IRF3,involved_in(Reactome),Toll Like Receptor 3 (TLR3) Cascade
IRF3,involved_in(Reactome),Innate Immune System
IRF3,involved_in(Reactome),Immune System
IRF3,involved_in(Reactome),Toll-like Receptor Cascades
IRF3,involved_in(Reactome),DDX58/IFIH1-mediated induction of interferon-alpha/beta
IRF3,involved_in(Reactome),STING mediated induction of host immune responses
IRF3,involved_in(Reactome),Cytosolic sensors of pathogen-associated DNA 
IRF3,involved_in(Reactome),LRR FLII-interacting protein 1 (LRRFIP1) activates type I IFN production
IRF3,involved_in(Reactome),Regulation of innate immune responses to cytosolic DNA
IRF3,involved_in(Reactome),IRF3-mediated induction of type I IFN
IRF3,involved_in(Reactome),Infectious disease
IRF3,involved_in(Reactome),Interferon gamma signaling
IRF3,involved_in(Reactome),TICAM1-dependent activation of IRF3/IRF7
IRF3,involved_in(Reactome),Interferon alpha/beta signaling
IRF3,involved_in(Reactome),Interferon Signaling
IRF3,involved_in(Reactome),TRAF3-dependent IRF activation pathway
IRF3,involved_in(Reactome),TRAF6 mediated IRF7 activation
IRF3,involved_in(Reactome),Negative regulators of DDX58/IFIH1 signaling
IRF3,involved_in(Reactome),"Activation of IRF3, IRF7 mediated by TBK1, IKKε (IKBKE)"
IRF3,involved_in(Reactome),TRIF (TICAM1)-mediated TLR4 signaling 
IRF3,involved_in(Reactome),SARS-CoV-1 Infection
IRF3,involved_in(Reactome),SARS-CoV Infections
IRF3,involved_in(Reactome),SARS-CoV-1-host interactions
IRF3,involved_in(Reactome),SARS-CoV-1 activates/modulates innate immune responses
IRF3,involved_in(Reactome),SARS-CoV-2 Infection
IRF3,involved_in(Reactome),SARS-CoV-2 activates/modulates innate and adaptive immune responses
IRF3,involved_in(Reactome),SARS-CoV-2-host interactions
IRF3,involved_in(Reactome),Respiratory Syncytial Virus Infection Pathway
IRF3,involved_in(Reactome),Viral Infection Pathways
IRF3,involved_in(Reactome),Evasion by RSV of host interferon responses
IRF3,involved_in(Reactome),RSV-host interactions
IRF7,involved_in(Reactome),Cytokine Signaling in Immune system
IRF7,involved_in(Reactome),Disease
IRF7,involved_in(Reactome),Toll Like Receptor 4 (TLR4) Cascade
IRF7,involved_in(Reactome),MyD88-independent TLR4 cascade 
IRF7,involved_in(Reactome),Toll Like Receptor 9 (TLR9) Cascade
IRF7,involved_in(Reactome),Toll Like Receptor 3 (TLR3) Cascade
IRF7,involved_in(Reactome),Toll Like Receptor 7/8 (TLR7/8) Cascade
IRF7,involved_in(Reactome),Innate Immune System
IRF7,involved_in(Reactome),Immune System
IRF7,involved_in(Reactome),Toll-like Receptor Cascades
IRF7,involved_in(Reactome),DDX58/IFIH1-mediated induction of interferon-alpha/beta
IRF7,involved_in(Reactome),Cytosolic sensors of pathogen-associated DNA 
IRF7,involved_in(Reactome),DEx/H-box helicases activate type I IFN and inflammatory cytokines production 
IRF7,involved_in(Reactome),Infectious disease
IRF7,involved_in(Reactome),Interferon gamma signaling
IRF7,involved_in(Reactome),TICAM1-dependent activation of IRF3/IRF7
IRF7,involved_in(Reactome),Interferon alpha/beta signaling
IRF7,involved_in(Reactome),Interferon Signaling
IRF7,involved_in(Reactome),TRAF3-dependent IRF activation pathway
IRF7,involved_in(Reactome),TRAF6 mediated IRF7 activation
IRF7,involved_in(Reactome),"Activation of IRF3, IRF7 mediated by TBK1, IKKε (IKBKE)"
IRF7,involved_in(Reactome),TRIF (TICAM1)-mediated TLR4 signaling 
IRF7,involved_in(Reactome),SARS-CoV Infections
IRF7,involved_in(Reactome),SARS-CoV-2 Infection
IRF7,involved_in(Reactome),SARS-CoV-2 activates/modulates innate and adaptive immune responses
IRF7,involved_in(Reactome),SARS-CoV-2-host interactions
IRF7,involved_in(Reactome),TRAF6 mediated IRF7 activation in TLR7/8 or 9 signaling
IRF7,involved_in(Reactome),MyD88 dependent cascade initiated on endosome
IRF7,involved_in(Reactome),Viral Infection Pathways
IRF9,involved_in(Reactome),Cytokine Signaling in Immune system
IRF9,involved_in(Reactome),Immune System
IRF9,involved_in(Reactome),Interferon gamma signaling
IRF9,involved_in(Reactome),Interferon alpha/beta signaling
IRF9,involved_in(Reactome),Interferon Signaling
ISG15,involved_in(Reactome),Translesion synthesis by Y family DNA polymerases bypasses lesions on DNA template
ISG15,involved_in(Reactome),ISG15 antiviral mechanism
ISG15,involved_in(Reactome),Antiviral mechanism by IFN-stimulated genes
ISG15,involved_in(Reactome),Cytokine Signaling in Immune system
ISG15,involved_in(Reactome),Disease
ISG15,involved_in(Reactome),Innate Immune System
ISG15,involved_in(Reactome),Influenza Infection
ISG15,involved_in(Reactome),Immune System
ISG15,involved_in(Reactome),NS1 Mediated Effects on Host Pathways
ISG15,involved_in(Reactome),DDX58/IFIH1-mediated induction of interferon-alpha/beta
ISG15,involved_in(Reactome),Termination of translesion DNA synthesis
ISG15,involved_in(Reactome),Infectious disease
ISG15,involved_in(Reactome),DNA Damage Bypass
ISG15,involved_in(Reactome),DNA Repair
ISG15,involved_in(Reactome),Interferon alpha/beta signaling
ISG15,involved_in(Reactome),Interferon Signaling
ISG15,involved_in(Reactome),Negative regulators of DDX58/IFIH1 signaling
ISG15,involved_in(Reactome),SARS-CoV Infections
ISG15,involved_in(Reactome),SARS-CoV-2 Infection
ISG15,involved_in(Reactome),SARS-CoV-2 activates/modulates innate and adaptive immune responses
ISG15,involved_in(Reactome),SARS-CoV-2-host interactions
ISG15,involved_in(Reactome),Respiratory Syncytial Virus Infection Pathway
ISG15,involved_in(Reactome),Viral Infection Pathways
ISG15,involved_in(Reactome),RSV-host interactions
ISG15,involved_in(Reactome),PKR-mediated signaling
ISG15,involved_in(Reactome),Modulation of host responses by IFN-stimulated genes
ISG20,involved_in(Reactome),Cytokine Signaling in Immune system
ISG20,involved_in(Reactome),Immune System
ISG20,involved_in(Reactome),Interferon alpha/beta signaling
ISG20,involved_in(Reactome),Interferon Signaling
ITCH,involved_in(Reactome),Signaling by ERBB4
ITCH,involved_in(Reactome),Downregulation of ERBB4 signaling
ITCH,involved_in(Reactome),Adaptive Immune System
ITCH,involved_in(Reactome),Signaling by NOTCH
ITCH,involved_in(Reactome),Signal Transduction
ITCH,involved_in(Reactome),Disease
ITCH,involved_in(Reactome),Innate Immune System
ITCH,involved_in(Reactome),Immune System
ITCH,involved_in(Reactome),NOD1/2 Signaling Pathway
ITCH,involved_in(Reactome),"Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways"
ITCH,involved_in(Reactome),DDX58/IFIH1-mediated induction of interferon-alpha/beta
ITCH,involved_in(Reactome),Signaling by NOTCH1
ITCH,involved_in(Reactome),Activated NOTCH1 Transmits Signal to the Nucleus
ITCH,involved_in(Reactome),Generic Transcription Pathway
ITCH,involved_in(Reactome),RIPK1-mediated regulated necrosis
ITCH,involved_in(Reactome),Regulated Necrosis
ITCH,involved_in(Reactome),Programmed Cell Death
ITCH,involved_in(Reactome),Signaling by Hedgehog
ITCH,involved_in(Reactome),Degradation of GLI1 by the proteasome
ITCH,involved_in(Reactome),Hedgehog 'off' state
ITCH,involved_in(Reactome),Hedgehog 'on' state
ITCH,involved_in(Reactome),Infectious disease
ITCH,involved_in(Reactome),Regulation of necroptotic cell death
ITCH,involved_in(Reactome),RNA Polymerase II Transcription
ITCH,involved_in(Reactome),Gene expression (Transcription)
ITCH,involved_in(Reactome),Transcriptional regulation by RUNX1
ITCH,involved_in(Reactome),RUNX1 regulates transcription of genes involved in differentiation of HSCs
ITCH,involved_in(Reactome),Signaling by Receptor Tyrosine Kinases
ITCH,involved_in(Reactome),Negative regulators of DDX58/IFIH1 signaling
ITCH,involved_in(Reactome),SARS-CoV-1 Infection
ITCH,involved_in(Reactome),SARS-CoV Infections
ITCH,involved_in(Reactome),SARS-CoV-1-host interactions
ITCH,involved_in(Reactome),SARS-CoV-1 activates/modulates innate immune responses
ITCH,involved_in(Reactome),Viral Infection Pathways
ITCH,involved_in(Reactome),Antigen processing: Ubiquitination & Proteasome degradation
ITCH,involved_in(Reactome),Class I MHC mediated antigen processing & presentation
ITGAV,involved_in(Reactome),Hemostasis
ITGAV,involved_in(Reactome),Cross-presentation of particulate exogenous antigens (phagosomes)
ITGAV,involved_in(Reactome),Antigen processing-Cross presentation
ITGAV,involved_in(Reactome),Developmental Biology
ITGAV,involved_in(Reactome),Adaptive Immune System
ITGAV,involved_in(Reactome),Extracellular matrix organization
ITGAV,involved_in(Reactome),Elastic fibre formation
ITGAV,involved_in(Reactome),Signal Transduction
ITGAV,involved_in(Reactome),Innate Immune System
ITGAV,involved_in(Reactome),Immune System
ITGAV,involved_in(Reactome),Signaling by TGF-beta Receptor Complex
ITGAV,involved_in(Reactome),Signaling by VEGF
ITGAV,involved_in(Reactome),Cell surface interactions at the vascular wall
ITGAV,involved_in(Reactome),PECAM1 interactions
ITGAV,involved_in(Reactome),Molecules associated with elastic fibres
ITGAV,involved_in(Reactome),Integrin cell surface interactions
ITGAV,involved_in(Reactome),TGF-beta receptor signaling activates SMADs
ITGAV,involved_in(Reactome),Laminin interactions
ITGAV,involved_in(Reactome),Syndecan interactions
ITGAV,involved_in(Reactome),Non-integrin membrane-ECM interactions
ITGAV,involved_in(Reactome),ECM proteoglycans
ITGAV,involved_in(Reactome),L1CAM interactions
ITGAV,involved_in(Reactome),Axon guidance
ITGAV,involved_in(Reactome),VEGFA-VEGFR2 Pathway
ITGAV,involved_in(Reactome),Signal transduction by L1
ITGAV,involved_in(Reactome),Neutrophil degranulation
ITGAV,involved_in(Reactome),Cellular responses to stimuli
ITGAV,involved_in(Reactome),Signaling by Receptor Tyrosine Kinases
ITGAV,involved_in(Reactome),Signaling by TGFB family members
ITGAV,involved_in(Reactome),Nervous system development
ITGAV,involved_in(Reactome),Class I MHC mediated antigen processing & presentation
ITGAV,involved_in(Reactome),Cellular responses to mechanical stimuli
ITGAV,involved_in(Reactome),Mechanical load activates signaling by PIEZO1 and integrins in osteocytes
ITGAV,involved_in(Reactome),"Turbulent (oscillatory, disturbed) flow shear stress activates signaling by PIEZO1 and integrins in endothelial cells"
ITGAV,involved_in(Reactome),Response of endothelial cells to shear stress
ITGB1,involved_in(Reactome),Hemostasis
ITGB1,involved_in(Reactome),Developmental Biology
ITGB1,involved_in(Reactome),Cytokine Signaling in Immune system
ITGB1,involved_in(Reactome),Adaptive Immune System
ITGB1,involved_in(Reactome),Extracellular matrix organization
ITGB1,involved_in(Reactome),Cell-Cell communication
ITGB1,involved_in(Reactome),Elastic fibre formation
ITGB1,involved_in(Reactome),Fibronectin matrix formation
ITGB1,involved_in(Reactome),Signal Transduction
ITGB1,involved_in(Reactome),Disease
ITGB1,involved_in(Reactome),Immune System
ITGB1,involved_in(Reactome),Signaling by TGF-beta Receptor Complex
ITGB1,involved_in(Reactome),Signaling by Rho GTPases
ITGB1,involved_in(Reactome),RHO GTPase Effectors
ITGB1,involved_in(Reactome),Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell
ITGB1,involved_in(Reactome),Cell surface interactions at the vascular wall
ITGB1,involved_in(Reactome),Basigin interactions
ITGB1,involved_in(Reactome),Molecules associated with elastic fibres
ITGB1,involved_in(Reactome),Integrin cell surface interactions
ITGB1,involved_in(Reactome),TGF-beta receptor signaling activates SMADs
ITGB1,involved_in(Reactome),Laminin interactions
ITGB1,involved_in(Reactome),Syndecan interactions
ITGB1,involved_in(Reactome),Non-integrin membrane-ECM interactions
ITGB1,involved_in(Reactome),ECM proteoglycans
ITGB1,involved_in(Reactome),Signaling by GPCR
ITGB1,involved_in(Reactome),Semaphorin interactions
ITGB1,involved_in(Reactome),L1CAM interactions
ITGB1,involved_in(Reactome),GPCR downstream signalling
ITGB1,involved_in(Reactome),Other semaphorin interactions
ITGB1,involved_in(Reactome),G alpha (s) signalling events
ITGB1,involved_in(Reactome),Axon guidance
ITGB1,involved_in(Reactome),Signal transduction by L1
ITGB1,involved_in(Reactome),Localization of the PINCH-ILK-PARVIN complex to focal adhesions
ITGB1,involved_in(Reactome),Cell-extracellular matrix interactions
ITGB1,involved_in(Reactome),Cell junction organization
ITGB1,involved_in(Reactome),CHL1 interactions
ITGB1,involved_in(Reactome),Signaling by Interleukins
ITGB1,involved_in(Reactome),Infectious disease
ITGB1,involved_in(Reactome),RHO GTPases Activate Formins
ITGB1,involved_in(Reactome),Interleukin-4 and Interleukin-13 signaling
ITGB1,involved_in(Reactome),Signaling by MET
ITGB1,involved_in(Reactome),Platelet Adhesion to exposed collagen
ITGB1,involved_in(Reactome),MET activates PTK2 signaling
ITGB1,involved_in(Reactome),MET interacts with TNS proteins
ITGB1,involved_in(Reactome),MET promotes cell motility
ITGB1,involved_in(Reactome),Cellular responses to stimuli
ITGB1,involved_in(Reactome),Signaling by Receptor Tyrosine Kinases
ITGB1,involved_in(Reactome),Signaling by TGFB family members
ITGB1,involved_in(Reactome),RHO GTPase cycle
ITGB1,involved_in(Reactome),RAC1 GTPase cycle
ITGB1,involved_in(Reactome),RAC2 GTPase cycle
ITGB1,involved_in(Reactome),RHOG GTPase cycle
ITGB1,involved_in(Reactome),RAC3 GTPase cycle
ITGB1,involved_in(Reactome),HCMV Infection
ITGB1,involved_in(Reactome),HCMV Early Events
ITGB1,involved_in(Reactome),GPER1 signaling
ITGB1,involved_in(Reactome),Nervous system development
ITGB1,involved_in(Reactome),Potential therapeutics for SARS
ITGB1,involved_in(Reactome),SARS-CoV Infections
ITGB1,involved_in(Reactome),"Signaling by Rho GTPases, Miro GTPases and RHOBTB3"
ITGB1,involved_in(Reactome),Differentiation of Keratinocytes in Interfollicular Epidermis in Mammalian Skin
ITGB1,involved_in(Reactome),Developmental Cell Lineages
ITGB1,involved_in(Reactome),Viral Infection Pathways
ITGB1,involved_in(Reactome),Kidney development
ITGB1,involved_in(Reactome),Formation of the ureteric bud
ITGB1,involved_in(Reactome),Cellular responses to mechanical stimuli
